chapter,sense,lemma,sentence,sentence_start_char,sentence_end_char
12,SMELL,linger,"I lingered at the gates; I lingered on the lawn; I paced backwards and forwards on the pavement; the shutters of the glass door were closed; I could not see into the interior; and both my eyes and spirit seemed drawn from the gloomy house—from the grey hollow filled with rayless cells, as it appeared to me—to that sky expanded before me,—a blue sea absolved from taint of cloud; the moon ascending it in solemn march; her orb seeming to look up as she left the hill-tops, from behind which she had come, far and farther below her, and aspired to the zenith, midnight dark in its fathomless depth and measureless distance; and for those trembling stars that followed her course; they made my heart tremble, my veins glow when I viewed them.",20178,20919
12,TOUCH,tremble,"I lingered at the gates; I lingered on the lawn; I paced backwards and forwards on the pavement; the shutters of the glass door were closed; I could not see into the interior; and both my eyes and spirit seemed drawn from the gloomy house—from the grey hollow filled with rayless cells, as it appeared to me—to that sky expanded before me,—a blue sea absolved from taint of cloud; the moon ascending it in solemn march; her orb seeming to look up as she left the hill-tops, from behind which she had come, far and farther below her, and aspired to the zenith, midnight dark in its fathomless depth and measureless distance; and for those trembling stars that followed her course; they made my heart tremble, my veins glow when I viewed them.",20178,20919
12,TOUCH,tremble,"I lingered at the gates; I lingered on the lawn; I paced backwards and forwards on the pavement; the shutters of the glass door were closed; I could not see into the interior; and both my eyes and spirit seemed drawn from the gloomy house—from the grey hollow filled with rayless cells, as it appeared to me—to that sky expanded before me,—a blue sea absolved from taint of cloud; the moon ascending it in solemn march; her orb seeming to look up as she left the hill-tops, from behind which she had come, far and farther below her, and aspired to the zenith, midnight dark in its fathomless depth and measureless distance; and for those trembling stars that followed her course; they made my heart tremble, my veins glow when I viewed them.",20178,20919
12,SIGHT,light,"The hall was not dark, nor yet was it lit, only by the high-hung bronze lamp; a warm glow suffused both it and the lower steps of the oak staircase.",21063,21211
12,SIGHT,glance,"This ruddy shine issued from the great dining-room, whose two-leaved door stood open, and showed a genial fire in the grate, glancing on marble hearth and brass fire-irons, and revealing purple draperies and polished furniture, in the most pleasant radiance.",21212,21470
12,TOUCH,grate,"This ruddy shine issued from the great dining-room, whose two-leaved door stood open, and showed a genial fire in the grate, glancing on marble hearth and brass fire-irons, and revealing purple draperies and polished furniture, in the most pleasant radiance.",21212,21470
12,SOUND,voice,"It revealed, too, a group near the mantelpiece: I had scarcely caught it, and scarcely become aware of a cheerful mingling of voices, amongst which I seemed to distinguish the tones of Adèle, when the door closed.",21471,21686
12,SOUND,tone,"It revealed, too, a group near the mantelpiece: I had scarcely caught it, and scarcely become aware of a cheerful mingling of voices, amongst which I seemed to distinguish the tones of Adèle, when the door closed.",21471,21686
12,SIGHT,gaze,"Instead, all alone, sitting upright on the rug, and gazing with gravity at the blaze, I beheld a great black and white long-haired dog, just like the Gytrash of the lane.",21785,21955
12,SIGHT,behold,"Instead, all alone, sitting upright on the rug, and gazing with gravity at the blaze, I beheld a great black and white long-haired dog, just like the Gytrash of the lane.",21785,21955
12,SIGHT,look,"I caressed him, and he wagged his great tail; but he looked an eerie creature to be alone with, and I could not tell whence he had come.",22064,22200
12,TOUCH,caress,"I caressed him, and he wagged his great tail; but he looked an eerie creature to be alone with, and I could not tell whence he had come.",22064,22200
13,SOUND,attend,"When he did come down, it was to attend to business: his agent and some of his tenants were arrived, and waiting to speak with him.",115,248
13,SIGHT,light,"A fire was lit in an apartment upstairs, and there I carried our books, and arranged it for the future schoolroom.",357,471
13,SIGHT,discern,"I discerned in the course of the morning that Thornfield Hall was a changed place: no longer silent as a church, it echoed every hour or two to a knock at the door, or a clang of the bell; steps, too, often traversed the hall, and new voices spoke in different keys below; a rill from the outer world was flowing through it; it had a master: for my part, I liked it better.",472,847
13,SOUND,echo,"I discerned in the course of the morning that Thornfield Hall was a changed place: no longer silent as a church, it echoed every hour or two to a knock at the door, or a clang of the bell; steps, too, often traversed the hall, and new voices spoke in different keys below; a rill from the outer world was flowing through it; it had a master: for my part, I liked it better.",472,847
13,SOUND,clang,"I discerned in the course of the morning that Thornfield Hall was a changed place: no longer silent as a church, it echoed every hour or two to a knock at the door, or a clang of the bell; steps, too, often traversed the hall, and new voices spoke in different keys below; a rill from the outer world was flowing through it; it had a master: for my part, I liked it better.",472,847
13,SOUND,voice,"I discerned in the course of the morning that Thornfield Hall was a changed place: no longer silent as a church, it echoed every hour or two to a knock at the door, or a clang of the bell; steps, too, often traversed the hall, and new voices spoke in different keys below; a rill from the outer world was flowing through it; it had a master: for my part, I liked it better.",472,847
