chapter,sense,lemma,sentence,sentence_start_char,sentence_end_char
17,SOUND,whisper,"Mrs. Dent here bent over to the pious lady and whispered something in her ear; I suppose, from the answer elicited, it was a reminder that one of the anathematised race was present.",35617,35800
17,SOUND,tone,"Then, in a lower tone, but still loud enough for me to hear, “I noticed her; I am a judge of physiognomy, and in hers I see all the faults of her class.”",35860,36015
17,SOUND,hear,"Then, in a lower tone, but still loud enough for me to hear, “I noticed her; I am a judge of physiognomy, and in hers I see all the faults of her class.”",35860,36015
17,SOUND,sigh,"He and Miss Wilson took the liberty of falling in love with each other—at least Tedo and I thought so; we surprised sundry tender glances and sighs which we interpreted as tokens of ‘la belle passion,’ and I promise you the public soon had the benefit of our discovery; we employed it as a sort of lever to hoist our dead-weights from the house.",37555,37900
17,SOUND,hear,"“Then no more need be said: change the subject.” Amy Eshton, not hearing or not heeding this dictum, joined in with her soft, infantine tone: “Louisa and I used to quiz our governess too; but she was such a good creature, she would bear anything: nothing put her out.",38654,38922
17,SOUND,tone,"“Then no more need be said: change the subject.” Amy Eshton, not hearing or not heeding this dictum, joined in with her soft, infantine tone: “Louisa and I used to quiz our governess too; but she was such a good creature, she would bear anything: nothing put her out.",38654,38922
17,SOUND,voice,"Signior Eduardo, are you in voice to-night?” “Donna Bianca, if you command it, I will be.”",39522,39615
17,SOUND,hear,"“Gentlemen, you hear!",40253,40274
17,SOUND,rattle,"exclaimed she, rattling away at the instrument.",40942,40989
17,SOUND,tone,"“Now is my time to slip away,” thought I: but the tones that then severed the air arrested me.",42900,42994
17,SOUND,voice,"Mrs. Fairfax had said Mr. Rochester possessed a fine voice: he did—a mellow, powerful bass, into which he threw his own feeling, his own force; finding a way through the ear to the heart, and there waking sensation strangely.",42995,43220
17,SOUND,hear,"I heard the dining-room door unclose; a gentleman came out; rising hastily, I stood face to face with him: it was Mr. Rochester.",43628,43758
18,SOUND,hear,"“No,” I heard her say: “she looks too stupid for any game of the sort.”",2669,2742
18,SOUND,whisper,"At its termination, Colonel Dent and his party consulted in whispers for two minutes, then the Colonel called out— “Bride!”",3684,3808
18,SOUND,hear,"What charade Colonel Dent and his party played, what word they chose, how they acquitted themselves, I no longer remember; but I still see the consultation which followed each scene: I see Mr. Rochester turn to Miss Ingram, and Miss Ingram to him; I see her incline her head towards him, till the jetty curls almost touch his shoulder and wave against his cheek; I hear their mutual whisperings; I recall their interchanged glances; and something even of the feeling roused by the spectacle returns in memory at this moment.",8363,8889
18,SOUND,sound,"She was not good; she was not original: she used to repeat sounding phrases from books: she never offered, nor had, an opinion of her own.",10491,10629
18,SOUND,tone,She advocated a high tone of sentiment; but she did not know the sensations of sympathy and pity; tenderness and truth were not in her.,10630,10765
18,SOUND,hear,"Meantime, while I thought only of my master and his future bride—saw only them, heard only their discourse, and considered only their movements of importance—the rest of the party were occupied with their own separate interests and pleasures.",16675,16917
18,SOUND,listen,Lord Ingram flirted with Amy Eshton; Louisa played and sang to and with one of the Messrs. Lynn; and Mary Ingram listened languidly to the gallant speeches of the other.,17436,17605
18,SOUND,speech,Lord Ingram flirted with Amy Eshton; Louisa played and sang to and with one of the Messrs. Lynn; and Mary Ingram listened languidly to the gallant speeches of the other.,17436,17605
18,SOUND,listen,"Sometimes all, as with one consent, suspended their by-play to observe and listen to the principal actors: for, after all, Mr. Rochester and—because closely connected with him—Miss Ingram were the life and soul of the party.",17606,17830
18,SOUND,murmur,"Blanche Ingram, after having repelled, by supercilious taciturnity, some efforts of Mrs. Dent and Mrs. Eshton to draw her into conversation, had first murmured over some sentimental tunes and airs on the piano, and then, having fetched a novel from the library, had flung herself in haughty listlessness on a sofa, and prepared to beguile, by the spell of fiction, the tedious hours of absence.",18556,18950
18,SOUND,tune,"Blanche Ingram, after having repelled, by supercilious taciturnity, some efforts of Mrs. Dent and Mrs. Eshton to draw her into conversation, had first murmured over some sentimental tunes and airs on the piano, and then, having fetched a novel from the library, had flung herself in haughty listlessness on a sofa, and prepared to beguile, by the spell of fiction, the tedious hours of absence.",18556,18950
18,SOUND,hear,The room and the house were silent: only now and then the merriment of the billiard-players was heard from above.,18951,19066
18,SOUND,sound,The sound of the dressing-bell dispersed the party.,21394,21445
18,SOUND,hear,"At first I could not make much sense of what I heard; for the discourse of Louisa Eshton and Mary Ingram, who sat nearer to me, confused the fragmentary sentences that reached me at intervals.",22790,22982
18,SOUND,hear,Mrs. Fairfax had said so; but I thought the continent of Europe had bounded his wanderings; till now I had never heard a hint given of visits to more distant shores.,24269,24436
18,SOUND,voice,"The footman who brought the coal, in going out, stopped near Mr. Eshton’s chair, and said something to him in a low voice, of which I heard only the words, “old woman,”—“quite troublesome.”",24731,24922
18,SOUND,hear,"The footman who brought the coal, in going out, stopped near Mr. Eshton’s chair, and said something to him in a low voice, of which I heard only the words, “old woman,”—“quite troublesome.”",24731,24922
18,SOUND,breath,"“What is she like?” inquired the Misses Eshton, in a breath.",26007,26069
18,SOUND,chime,"“I cannot possibly countenance any such inconsistent proceeding,” chimed in the Dowager Ingram.",26397,26494
18,SOUND,voice,"“Indeed, mama, but you can—and will,” pronounced the haughty voice of Blanche, as she turned round on the piano-stool; where till now she had sat silent, apparently examining sundry sheets of music.",26494,26692
18,SOUND,hear,"“I have a curiosity to hear my fortune told: therefore, Sam, order the beldame forward.”",26693,26783
18,SOUND,listen,“It is not my mission to listen to her before the vulgar herd either: I mean to have her all to myself.,27633,27736
18,SOUND,tone,"Miss Ingram rose solemnly: “I go first,” she said, in a tone which might have befitted the leader of a forlorn hope, mounting a breach in the van of his men.",28474,28633
18,SOUND,hear,"pause—reflect!” was her mama’s cry; but she swept past her in stately silence, passed through the door which Colonel Dent held open, and we heard her enter the library.",28663,28833
